split,npy_index,image_filename,mask_filename,mask_sha256,image_mae,image_correlation
train,37,ISIC_0012756.jpg,ISIC_0012756_segmentation.png,0e53b1e5d0b899a26956fcc783bfcd400f3d763f08be49734d0f077fa4f5b465,0.100046794,0.999904676
train,38,ISIC_0011107.jpg,ISIC_0011107_segmentation.png,c6752ce2a1f85fa7bcb269a1b8d572038116cf62f6af16f3b0755ba3cff3c48b,0.274454753,0.999914173
train,39,ISIC_0010237.jpg,ISIC_0010237_segmentation.png,4915971c9872c455d2e4c6777e12be140e0e7aa14fd850bec5e3ab57ee32112b,0.211232503,0.999905548
train,40,ISIC_0010364.jpg,ISIC_0010364_segmentation.png,c2f0608234b63d656d183d99d8cee506dd86d2ee791eef89d20a0d7211ea7c5a,0.197525024,0.999894159
train,41,ISIC_0010088.jpg,ISIC_0010088_segmentation.png,9ac83c2d9e4b69b05b5861bc539da7a20815dfc94ce735af50439d3e4f78fac9,0.199305216,0.999800189
train,42,ISIC_0000303.jpg,ISIC_0000303_segmentation.png,58f2c331d23e610cbccae8745738141a42559a7c130dbd0bf3e86e49c3cda93c,0.000000000,1.000000000
train,43,ISIC_0001385.jpg,ISIC_0001385_segmentation.png,a30f531abbe930800356acddb7fb0f122f8da209e37ca1d6a819592744e26f97,0.225128174,0.999923357
train,44,ISIC_0012116.jpg,ISIC_0012116_segmentation.png,0e345654391c1a444d7de601e626d3fae56d1b545f7d39b666c6fb05e3f0b9aa,0.233739217,0.999898842
train,45,ISIC_0016042.jpg,ISIC_0016042_segmentation.png,b2c209b6c3d9caebe8bb20623a1254968f26cdc2a5500a3720a6149062ce577d,0.244735718,0.999236315
train,46,ISIC_0011168.jpg,ISIC_0011168_segmentation.png,7c3d974a32e507ad664985036c0106a9860b621fa4385b5b6f8e62024dfc4343,0.207651774,0.999763401
train,47,ISIC_0011225.jpg,ISIC_0011225_segmentation.png,357f9086656d787eed81bbcf191e4d7971d673928a1fbe556cd3ee9b1977c6f1,0.216278076,0.999873574
train,48,ISIC_0000198.jpg,ISIC_0000198_segmentation.png,c7d75ceaee48855715d0928930d564837441a90af1aef485ecdaf566cee4c2c8,0.207194010,0.999958561
train,49,ISIC_0011102.jpg,ISIC_0011102_segmentation.png,f67f4a78f2d2c8615eb2e09fd819aa420b957871c2a8df0a3056083050a29a61,0.235290527,0.999860453
train,50,ISIC_0011169.jpg,ISIC_0011169_segmentation.png,c42c67a9728ce08bd823dfecd25664337ba3ede66b7b9ef116f4ee3aecc59d9b,0.188161214,0.999915899
train,51,ISIC_0015411.jpg,ISIC_0015411_segmentation.png,0a6fc8722e6ec8ca473a76d74482598e8301ff72643e6964fbc277fd43053fbe,0.640040080,0.999778883
train,52,ISIC_0012678.jpg,ISIC_0012678_segmentation.png,4b1c1425e9a2a57b5397a78c5b4059a411f206583630ea7e9703e23ceafaeacf,0.132598877,0.999926857
train,53,ISIC_0005555.jpg,ISIC_0005555_segmentation.png,ca512c0e8d9c19c27b097de55c341f235244f08694f26d7bd8ace74ddd2c3f5f,0.271850586,0.999866676
train,54,ISIC_0013804.jpg,ISIC_0013804_segmentation.png,371bdbc794b73a49698ad284425bba84cb1ee2f01f9e36972f1b113dab8a0c8e,0.219034831,0.999747696
train,55,ISIC_0007322.jpg,ISIC_0007322_segmentation.png,946f048ca72c9cc1d13a2ed5c751618f88d504ae20841f345272a1b32a6e31c0,0.215016683,0.999947900
train,56,ISIC_0011214.jpg,ISIC_0011214_segmentation.png,e4b9cb5f9d459a5e58a1fadce84d25d617b47692580f33902fee28bd95e03eae,0.206105550,0.999946412
train,57,ISIC_0009962.jpg,ISIC_0009962_segmentation.png,aefd33d3eefa7fcfd3cee7c1616aad9431b03291e246d0ce528672550ab8b63d,0.223515828,0.999955431
train,58,ISIC_0014433.jpg,ISIC_0014433_segmentation.png,0880c37b5c83930c710aad82bfd1c37ca2f0d4d5c97aefcfe0df252792832f79,0.099685669,0.999905787
train,59,ISIC_0014692.jpg,ISIC_0014692_segmentation.png,6ca03e4696008e92998c4dac165510758119e755acf9b9201f89b26f1b9f0d92,0.553792318,0.999744336
train,60,ISIC_0010459.jpg,ISIC_0010459_segmentation.png,1aa9ad63f90d68a8b48a546d5783aee05567839b925116dd0cadbdef6e14c31d,0.223978678,0.999875098
train,61,ISIC_0000105.jpg,ISIC_0000105_segmentation.png,a81cdebd745ffb32c1a12d67ccdf34c09c426782234d7a467344e6d1b42e5fea,0.136428833,0.999924396
train,62,ISIC_0000136.jpg,ISIC_0000136_segmentation.png,61bfe8808b824f5258a29b521c6215b114f051bef27d47285152f60fae6b9683,0.118713379,0.999991644
train,63,ISIC_0010205.jpg,ISIC_0010205_segmentation.png,d1e86f4675ac04c4036d02f0bcb74a7697e6a100b1cbb6ce411fd96f58060163,0.132202148,0.999960869
train,64,ISIC_0014998.jpg,ISIC_0014998_segmentation.png,58fe4cc17a5779b2ff5e9e617668fbc4ef7fe3da091128b55db94822bc9d8889,0.483800252,0.999904594
train,65,ISIC_0010455.jpg,ISIC_0010455_segmentation.png,d9718aa568aa88bb6d3ceb536b012d10aaf815cc5ed93d22f7a4868b28272fb8,0.236918132,0.999924097
train,66,ISIC_0000476.jpg,ISIC_0000476_segmentation.png,9691b443df418900b63ae1657ecef7c3eb4aab3d79070d0d7397131fb0415fa5,0.217946370,0.999924036
train,67,ISIC_0009956.jpg,ISIC_0009956_segmentation.png,151cc8add0b1131431d87d912d82cb6b9e50fa983192eb77fedfbf1da350f5ec,0.154937744,0.999932045
train,68,ISIC_0015936.jpg,ISIC_0015936_segmentation.png,c08c7646a57badaa38322485b2d42437b1bf00408bbaf339390e606132276a14,0.320414225,0.999893965
train,69,ISIC_0000037.jpg,ISIC_0000037_segmentation.png,f37056447954a8e1919afb5e6f23c9a9c8448afdc659607ea53a882b97f886ae,0.147801717,0.999976405
train,70,ISIC_0013488.jpg,ISIC_0013488_segmentation.png,d0e9aa728c92d5ad43158f7a61d6eec3aa2c925b7e648166d4b776e01bc586e9,0.356328328,0.999642737
train,71,ISIC_0010011.jpg,ISIC_0010011_segmentation.png,305b13ecbdc3340466c8d2688875cb4f71747ec9cfdcc74b818c77e46d356475,0.165807088,0.999834694
train,72,ISIC_0015232.jpg,ISIC_0015232_segmentation.png,efb4e141de2f98034a32b31693ffd36ec4d74d046e5c303cbcf53d76694d7f0f,0.426956177,0.999876453
train,73,ISIC_0010093.jpg,ISIC_0010093_segmentation.png,b7baed8fa39bccb8eb607468fe0b4e940b19ad06f26f1b7ffc4415dcb2419e54,0.177225749,0.999853781
train,74,ISIC_0013146.jpg,ISIC_0013146_segmentation.png,1f8c9856edc34707153912d947b30dcf5935e25f9ca04db9544a594c3c3def2a,0.160547892,0.999822237
train,75,ISIC_0013230.jpg,ISIC_0013230_segmentation.png,592858aa57199f2eaf024460ba8fcfd04e846587a2c8c02d96f1f5d6d8a45a03,0.161290487,0.999882290
train,76,ISIC_0000094.jpg,ISIC_0000094_segmentation.png,d4061a1eb2c974d245203b0fbdc6cd5a321691faf685f48d46e6910b513cc044,0.190831502,0.999885496
train,77,ISIC_0014547.jpg,ISIC_0014547_segmentation.png,620d69a90d8066f49d8c28865692a462b340425be4af865f1f26259f8a5a41aa,0.114023844,0.999843357
train,78,ISIC_0000261.jpg,ISIC_0000261_segmentation.png,1fced3e79512531351c203fb468886cd459981adad548bcac14dc6cb93d6b043,0.117141724,0.999916936
train,79,ISIC_0012333.jpg,ISIC_0012333_segmentation.png,19c2601484290187bda8afbaa640764aae16a1bf2b0d3cec67507afc67eb699d,0.198247274,0.999710888
train,80,ISIC_0000474.jpg,ISIC_0000474_segmentation.png,d97c1fb25d4071474996c382ea73e3a840390ede95cb1ba250772830220d6b7d,0.221054077,0.999921647
train,81,ISIC_0015944.jpg,ISIC_0015944_segmentation.png,fe597decb3b0ad6e7995919e0c89c2318ddca00f8f84589a7232fccf6c953db1,0.218271891,0.999743506
train,82,ISIC_0010239.jpg,ISIC_0010239_segmentation.png,eb1439fa195386eb9a7a96a2983643dea1e005ee0ceaa8e20db61569a9dcb813,0.244094849,0.999900004
train,83,ISIC_0009891.jpg,ISIC_0009891_segmentation.png,ffe18998985c008f52a75a0090a283ccdf582f7d0ad3eb9f7ec0a3d07c58b5c4,0.137278239,0.999891438
train,84,ISIC_0010597.jpg,ISIC_0010597_segmentation.png,c8944c3742691618cce7c1bfc9cc9a097a402e435f60054c7532974747a4bd2a,0.189305623,0.999941921
train,85,ISIC_0007760.jpg,ISIC_0007760_segmentation.png,cbe0e69c5cbfba2c3003e63b728bdf421b3a2a2cf2dc7c780367fe657dd03535,0.287724813,0.999880582
train,86,ISIC_0010186.jpg,ISIC_0010186_segmentation.png,7bddf45ea918ac5f0ba1304ca7e99a30b362a967016e0f6235e29f0b25ea4c61,0.151143392,0.999758267
train,87,ISIC_0004309.jpg,ISIC_0004309_segmentation.png,6b3d7158d12bb73d33e707b920666d65dc9c403c581750b1642d399fed9a1090,0.252690633,0.999839661
train,88,ISIC_0000314.jpg,ISIC_0000314_segmentation.png,3889a1554ce7f4f121546327ea33614bfc890354ab83be65a72ee620f5f16b29,0.000000000,1.000000000
train,89,ISIC_0000463.jpg,ISIC_0000463_segmentation.png,aba38f020c1eeee5adc8299b104d2dc736a3f573a673aa19f5281f0ba3b38098,0.087560018,0.999975316
train,90,ISIC_0011158.jpg,ISIC_0011158_segmentation.png,b0f19336fad0169dce8067a7d0e100c90ab4933ab4c87c62cc58b9a5919980fa,0.250284831,0.999848028
train,91,ISIC_0013355.jpg,ISIC_0013355_segmentation.png,5fab9f5ba40f6bfeb55df1b0fea69d53876f32c85b97cd7587f4754ed7ea064b,0.226186117,0.999646201
train,92,ISIC_0012245.jpg,ISIC_0012245_segmentation.png,e8dbd96379b485b7e297f074277633b1a01d8e78a4cf141dae063783e04f40df,0.169052124,0.999902581
train,93,ISIC_0014938.jpg,ISIC_0014938_segmentation.png,f5cc795d8cebfad8af007c45fbb281788d4a363e582eaca34684ddf041ffc789,0.697825114,0.999759485
train,94,ISIC_0008145.jpg,ISIC_0008145_segmentation.png,9d7a1b9de16ad771646fd4b458c79adb704c156b974f5fb2360616e43c9566a5,0.259480794,0.999885336
train,95,ISIC_0009992.jpg,ISIC_0009992_segmentation.png,17575bb0d6272e4e9f883f388607ae19c94cf6439e6cba13eeefa288a822f978,0.345774333,0.999819561
train,96,ISIC_0012739.jpg,ISIC_0012739_segmentation.png,466a7dfeb7ac692072971b490eb9643027e64d88858989672a457a17ed3e4d5e,0.211105347,0.999869371
train,97,ISIC_0000519.jpg,ISIC_0000519_segmentation.png,fa80452255ca877e627170f040ed4ec088158e587b3777bf5a52f27966b989e5,0.146321615,0.999935929
train,98,ISIC_0013833.jpg,ISIC_0013833_segmentation.png,a574838847ef530f19deb6beda949a8cf84eba383ae9f3029360fe23dc4a1120,0.449452718,0.999809615
train,99,ISIC_0010598.jpg,ISIC_0010598_segmentation.png,aa84a689dae0312d93b51c919cd4cb29be885fd9d9c6033c3b6040b1ff0a8666,0.251388550,0.999734837
train,100,ISIC_0007332.jpg,ISIC_0007332_segmentation.png,c428c7abc7e261178471a5c5afe58f890800600b1b83a0a86226b1ad4c036b71,0.212453206,0.999873202
train,101,ISIC_0000299.jpg,ISIC_0000299_segmentation.png,2fd20fdcfe9be152705e1f89d3765ea070e22c16c1fc16d01b58c028f0183631,0.000000000,1.000000000
train,102,ISIC_0015200.jpg,ISIC_0015200_segmentation.png,16321ab0b3d48b8978708c762c411af541a52c9555cba69a7e2903ac52704187,0.708328247,0.999795348
train,103,ISIC_0014931.jpg,ISIC_0014931_segmentation.png,ff30075e9b17a6097f7fd19903960bfb120faf5f918ef1cba5f9d8f51b9ed496,0.554102580,0.999902736
train,104,ISIC_0013594.jpg,ISIC_0013594_segmentation.png,b5589b51ce894fceca76e6bf213a4f4475007a7c1e234048df9038560c7cfb82,0.412358602,0.999728282
train,105,ISIC_0013749.jpg,ISIC_0013749_segmentation.png,9a05f6c9e3c5bd34836a52526b35ed77dd6509218474ffbd469026f95fb71480,0.245875041,0.999704053
train,106,ISIC_0013429.jpg,ISIC_0013429_segmentation.png,8582c613b0a49c27656fb5ebfb893d726df570f59fbb1a6ab8099e83a23ada3c,0.193715413,0.999860241
train,107,ISIC_0010846.jpg,ISIC_0010846_segmentation.png,3c2592cf0b6dacc112869f69b90bc48952dbaed2ce0c7f90137e659566ecad0c,0.221445719,0.999765592
train,108,ISIC_0010177.jpg,ISIC_0010177_segmentation.png,3af7289d99be621bf31f58e89cb7401b2de2c18144ed7e3ea3ebe6ec1c4989fd,0.241973877,0.999847007
train,109,ISIC_0013434.jpg,ISIC_0013434_segmentation.png,c3f3f0649c40c567162afd26e0dc3d12aca11004cc1bae5d997b285489d525e2,0.260645549,0.999396260
train,110,ISIC_0015208.jpg,ISIC_0015208_segmentation.png,29540b15d63d22ed3fb0417ad14b485cb510c16e767d9cac034c2b1ce51d10da,0.333765666,0.999959030
train,111,ISIC_0013461.jpg,ISIC_0013461_segmentation.png,35ea627295c15b34d7b941851b69a62e251e67890101c21fc4e9e6adafeccfa6,0.208557129,0.999875239
train,112,ISIC_0010201.jpg,ISIC_0010201_segmentation.png,d89cbc8856e4a146dd277f3f518281b850ea63fd5d07083295d2fdc0ae1b2eab,0.157903035,0.999950723
train,113,ISIC_0014151.jpg,ISIC_0014151_segmentation.png,a5ea67a192349a2f4058e00dc9e2172b2edab4f10500fbbad4ec86be744461da,0.097808838,0.999928518
train,114,ISIC_0000412.jpg,ISIC_0000412_segmentation.png,3658ae9c3930b4d9fb8be094d094f0fdcc1ae2cf26214de5e868e93cd7444636,0.142883301,0.999891019
train,115,ISIC_0003174.jpg,ISIC_0003174_segmentation.png,212c8f54f639aa1ba53f16edf0639494301b4962e6a914a8fc3a8fce25dffa78,0.172566732,0.999960311
train,116,ISIC_0011382.jpg,ISIC_0011382_segmentation.png,49772f99d78d09c16fa4b344e1b32f9535e22a13391ed6347efb29a94e4233b1,0.152140299,0.999963348
train,117,ISIC_0012493.jpg,ISIC_0012493_segmentation.png,73c22515ae4db7a782d0db7a9dcc79751ce8911f63dd6b2426ce5ddd9c6a759e,0.158955892,0.999648388
train,118,ISIC_0000466.jpg,ISIC_0000466_segmentation.png,37a365d68f3e0f87560fdbef5cf9c1e5a94167264ddc81365df96b0e3a10ba6c,0.210866292,0.999926345
train,119,ISIC_0014028.jpg,ISIC_0014028_segmentation.png,660ebb21885d78da5a829d01cb6d528fc2a1978782f9b1326dde68a9259725fb,0.164632161,0.999825084
train,120,ISIC_0011079.jpg,ISIC_0011079_segmentation.png,e9bb24e558a4dc6ca3e15a1ca92cab8832748193ce9f45522a157cae9794ae67,0.150512695,0.999943906
train,121,ISIC_0013325.jpg,ISIC_0013325_segmentation.png,c2a890adcdfb644324e89356293394c053fae20ec8c742ce6555af9443e3634d,0.184254964,0.999880683
train,122,ISIC_0013674.jpg,ISIC_0013674_segmentation.png,a6828d7b743e90c0f84c9574b6e96ff4b0a8e8864d7c1f3f2e055b85c080d8b6,0.472671509,0.999642890
train,123,ISIC_0013948.jpg,ISIC_0013948_segmentation.png,96f33ba357b9f2b5089bc50f929bbde6a4886ead15bc643415cba2ae3a53cb41,0.099517822,0.999942979
train,124,ISIC_0014762.jpg,ISIC_0014762_segmentation.png,e37c8fcd1aabf665506fc9dbfdfdd66fdeb2a9fad6ebb6544ee22c93e42cb0a7,0.508219401,0.999915347
train,125,ISIC_0014476.jpg,ISIC_0014476_segmentation.png,fc013b4a9a6553b5516612321228e91c16d8a68101b2d4b0c51452fc24ce194f,0.118199666,0.999918264
train,126,ISIC_0009953.jpg,ISIC_0009953_segmentation.png,aa01d707010ff7d02a40e24cc6ed9aefdf04558ebed824c757e1f3c3ec9a0d63,0.312210083,0.999852409
train,127,ISIC_0013713.jpg,ISIC_0013713_segmentation.png,0af541f91388cc3f35f2c885d21a9ab765846fc24faf8f22db145c9ef4f6e824,0.208964030,0.999612058
train,128,ISIC_0012148.jpg,ISIC_0012148_segmentation.png,78314578ab2c9a8c905b49fd2ba3d597401062413e119449ea10f9467140bee6,0.218358358,0.999811840
train,129,ISIC_0013588.jpg,ISIC_0013588_segmentation.png,cee90a802d13a85d8ad6294d2fbb122cd18ec0ba33dc7513f8725a51d825002b,0.214457194,0.999882977
train,130,ISIC_0012539.jpg,ISIC_0012539_segmentation.png,2e80a310b9db2047b40c67772599815737207b4b7ddff2c6ffd042669170b1eb,0.158574422,0.999742143
train,131,ISIC_0010496.jpg,ISIC_0010496_segmentation.png,b95a4f7ba06d07d00875ee6d1309c85b3a7f7a36109f6b6d3d2a86952ada4721,0.316925049,0.999760073
train,132,ISIC_0010247.jpg,ISIC_0010247_segmentation.png,ce4ca0c002f31128ac4a50cbd9d6f6ce4fff86923fde93d6fd2917b200dec5f8,0.176055908,0.999915575
train,133,ISIC_0000508.jpg,ISIC_0000508_segmentation.png,0d0f3d5f3ae0c3b9d15457a5651abc1693c1fbdf03ae383d55969c852d466cd4,0.273793538,0.999862057
train,134,ISIC_0012681.jpg,ISIC_0012681_segmentation.png,5f419c2685cb084a52424d79dd36d8844d6b402c94a8de16d0d6e92b6432b3d8,0.105880737,0.999726785
train,135,ISIC_0000230.jpg,ISIC_0000230_segmentation.png,1d2f8daf6c6c0b159aab8e2645e201a05b7050453a9c9cdbda12ed7d517342ca,0.226842244,0.999961651
train,136,ISIC_0013983.jpg,ISIC_0013983_segmentation.png,e892f518304b2a0e5a9f72389bf46a2ad5b801b15ae12361977de4fb493b42c1,0.301269531,0.999843772
train,137,ISIC_0015972.jpg,ISIC_0015972_segmentation.png,99d408d99d78bba6e2c381c27283d36652d91db1d5231d14b90733ad906bc033,0.162078857,0.999798085
train,138,ISIC_0013908.jpg,ISIC_0013908_segmentation.png,7c64fce754e3da5ccbda4798c05e6a6270ba3c8dce62e1512eb920234bec0407,0.193522135,0.999842462
train,139,ISIC_0015942.jpg,ISIC_0015942_segmentation.png,a9f251ba35c08f00a7f74ad26bf10ad4b4658dbbe052dc6fe18f3b2421afed96,0.186426799,0.999483964
train,140,ISIC_0009935.jpg,ISIC_0009935_segmentation.png,dcbb3a7ecd990f9b20d4902c440b15753da87354df52b7869d24943877617490,0.260752360,0.999697187
train,141,ISIC_0014784.jpg,ISIC_0014784_segmentation.png,02420351e1a55caaaaa27254b04205a24644f9302c378d5a9ec8ac73a7973237,0.451065063,0.999922427
train,142,ISIC_0015984.jpg,ISIC_0015984_segmentation.png,8befbce511a3dbee29f420a4476d04f050e1f7ec7e4becdc69676baf86f40a84,0.138315837,0.999838599
train,143,ISIC_0014675.jpg,ISIC_0014675_segmentation.png,c7b057bc2290867dccbb816123bb511617fd4573ac8d2170a00ab39d47b3cde1,0.598398844,0.999833344
train,144,ISIC_0009943.jpg,ISIC_0009943_segmentation.png,bb6c1c54482701f48df5e3ba3b374d069501528ff6cabc29708124d05a752fc3,0.161443075,0.999773561
train,145,ISIC_0010000.jpg,ISIC_0010000_segmentation.png,05e858f80d66455e695f1fa8e463bc9217064b148b6454ba0c5fb56b692a99b1,0.191172282,0.999849402
train,146,ISIC_0010853.jpg,ISIC_0010853_segmentation.png,542af1ce43ba459e2d211e5ea1bf31457bfe6484644f9762ee087774a9ca5d5e,0.168635050,0.999853026
train,147,ISIC_0012335.jpg,ISIC_0012335_segmentation.png,795305e670db85f613bace853c2855640ebba8cccaeae5589598777b37f9daf2,0.166859945,0.999681162
train,148,ISIC_0010472.jpg,ISIC_0010472_segmentation.png,ab5a712e05c8961d3364d1ca9a0fec1425da77664b3572eb7099dd41efcf22b1,0.256515503,0.999913000
train,149,ISIC_0000164.jpg,ISIC_0000164_segmentation.png,4c8ff3fe5f9a54ab4cf1022d105b11e8580c78752d031759cc04a9e3a14d8576,0.223821004,0.999953779
train,150,ISIC_0002107.jpg,ISIC_0002107_segmentation.png,e2c195b57545bd3ca154cd8acd24aedbfb2ad106bcf6959bbb6abb9decf4c004,0.332865397,0.999807343
train,151,ISIC_0001105.jpg,ISIC_0001105_segmentation.png,d1c4433573d9adf0c0e2b01da2a6c2e3c8bbc1d04f0b32a242eb1237c7b6e33c,0.120747884,0.999892264
train,152,ISIC_0012789.jpg,ISIC_0012789_segmentation.png,ccbd21fd337e4b6c8eb7f41c4d9524ca95de1938f641fd2305ff492d3448e4d1,0.156555176,0.999914068
train,153,ISIC_0009965.jpg,ISIC_0009965_segmentation.png,1270a09266d5368328553e55a305466aa420deff1d3adbd212316898c0715df0,0.206883748,0.999851534
train,154,ISIC_0000080.jpg,ISIC_0000080_segmentation.png,067e72c3e024dead030feb681d914b4461f991720e292df9f108b4fa0949a84f,0.129913330,0.999973555
train,155,ISIC_0000442.jpg,ISIC_0000442_segmentation.png,23ade8d7f1bd6c4a7d71b3ee5af4456a8030c1cf8ef9f6d819e14010156d5b38,0.109619141,0.999958485
train,156,ISIC_0015193.jpg,ISIC_0015193_segmentation.png,fe81bf9b396324c043ef8edf3e58290570591f1edf4b4904673f00513558c925,0.547775269,0.999927818
train,157,ISIC_0000149.jpg,ISIC_0000149_segmentation.png,2fdb840e1582c371971fa0f1911d97603eb1b042d14ae2f0a9c163a8c87fc2ff,0.174021403,0.999957104
